Date,Open,High,Low,Close,Adj Close,Volume
9/2/2015,198.389999,201.589996,195.039993,201.5,201.5,191600
9/3/2015,201.809998,209.800003,200.830002,208.009995,208.009995,160700
9/4/2015,205.800003,209.649994,205.649994,208.270004,208.270004,116800
9/8/2015,209.570007,209.990005,205.039993,208.229996,208.229996,154500
9/9/2015,209.190002,213.979996,207.860001,213.339996,213.339996,196900
9/10/2015,213.320007,216.190002,213.089996,213.399994,213.399994,113400
9/11/2015,212.949997,216.789993,211.339996,215.710007,215.710007,107000
9/14/2015,215.800003,228.119995,215.509995,227.759995,227.759995,302500
9/15/2015,228.759995,228.759995,219.429993,222.089996,222.089996,234700
9/16/2015,225.479996,226.619995,222.190002,223.039993,223.039993,198900
9/17/2015,223.300003,226.740005,223,224.460007,224.460007,158500
9/18/2015,223.039993,230.110001,221.210007,229.029999,229.029999,264600
9/21/2015,229.289993,231.320007,225.160004,225.940002,225.940002,153900
9/22/2015,223.720001,227.509995,222.759995,225.490005,225.490005,155800
9/23/2015,225.979996,225.979996,215.399994,217.039993,217.039993,160100
9/24/2015,216,217.970001,214,217.479996,217.479996,94900
9/25/2015,218.729996,220.960007,216,217.479996,217.479996,70600
9/28/2015,217.479996,218.880005,213.199997,214.179993,214.179993,73600
9/29/2015,213.509995,215.729996,211.509995,212.630005,212.630005,105400
9/30/2015,214.419998,215.369995,209.75,210.610001,210.610001,163900
10/1/2015,210.580002,214.029999,205.270004,213.5,213.5,132800
10/2/2015,211.270004,211.850006,208.330002,211.110001,211.110001,86700
10/5/2015,212.990005,219.589996,212.830002,219.240005,219.240005,89500
10/6/2015,219.320007,219.320007,212.410004,217.240005,217.240005,119000
10/7/2015,218.839996,222.369995,215.800003,222.169998,222.169998,80400
10/8/2015,221.179993,226.130005,218.630005,225.690002,225.690002,125000
10/9/2015,226.889999,229.830002,225.139999,228.440002,228.440002,99700
10/12/2015,229.229996,229.229996,226.039993,228.350006,228.350006,123100
10/13/2015,228,232.639999,226.800003,227.529999,227.529999,130900
10/14/2015,227.449997,232.839996,227.220001,230.119995,230.119995,118500
10/15/2015,230.919998,235.529999,230.919998,235.039993,235.039993,150100
10/16/2015,236.039993,244.369995,235.270004,240.580002,240.580002,192200
10/19/2015,240.75,244.369995,240.25,241.339996,241.339996,164900
10/20/2015,245,259.380005,244.910004,258.429993,258.429993,297300
10/21/2015,259,260.51001,253.149994,255.419998,255.419998,138100
10/22/2015,257.059998,258.640015,253.679993,257.649994,257.649994,84900
10/23/2015,259.679993,259.679993,255.139999,257.779999,257.779999,66200
10/26/2015,258.040009,259.899994,254.399994,255.820007,255.820007,56300
10/27/2015,255.429993,258.019989,247.039993,248.279999,248.279999,94200
10/28/2015,249.360001,249.360001,241.809998,245.949997,245.949997,225500
10/29/2015,244.919998,251.440002,243.699997,244.940002,244.940002,175100
10/30/2015,228.839996,228.839996,212,219.589996,219.589996,562700
11/2/2015,219.869995,227.440002,219.160004,224.800003,224.800003,192800
11/3/2015,223,223.570007,217.619995,217.940002,217.940002,133300
11/4/2015,218.589996,220.050003,214.020004,215.839996,215.839996,185600
11/5/2015,215.979996,216.350006,209.949997,211.270004,211.270004,154300
11/6/2015,210.919998,212.429993,203.759995,210,210,290300
11/9/2015,209.059998,214.25,207.710007,213.830002,213.830002,123500
11/10/2015,212.990005,213.339996,207.649994,208.509995,208.509995,182400
