Date,Open,High,Low,Close,Adj Close,Volume
12/12/2016,98.730003,99.809998,98.699997,99.400002,90.775459,1757600
12/13/2016,100.139999,100.43,99.529999,99.830002,91.168159,1676500
12/14/2016,99.949997,100.25,98.209999,98.800003,90.227524,1648500
12/15/2016,97.769997,98.639999,97.379997,97.480003,89.022049,1857200
12/16/2016,97.75,98.489998,97.010002,97.849998,89.35994,2058900
12/19/2016,98.190002,98.519997,97,97.589996,89.122513,1144400
12/20/2016,97.339996,97.589996,95.470001,96.010002,87.679596,1529700
12/21/2016,96.360001,97.519997,96.230003,97.309998,88.866798,1121900
12/22/2016,96.93,97.360001,96.089996,96.839996,88.437576,684200
12/23/2016,97.150002,97.889999,96.580002,97.739998,89.259491,611600
12/27/2016,97.68,98.040001,97.330002,97.489998,89.031197,600900
12/28/2016,97.349998,97.580002,96.669998,96.959999,88.54718,569200
12/29/2016,97.290001,98.099998,97.209999,98.019997,89.515182,624600
12/30/2016,98.309998,98.379997,96.989998,97.309998,88.866798,999300
1/3/2017,97.889999,98.589996,97.220001,97.879997,89.387337,1104900
1/4/2017,98.43,99.519997,98.220001,99.410004,90.784592,1213400
1/5/2017,99.480003,100.279999,99.010002,99.68,91.031166,2072700
1/6/2017,99.669998,100.209999,99.32,99.790001,91.131638,879500
1/9/2017,99.68,99.68,97.93,98.279999,89.752632,1347700
1/10/2017,98.330002,98.709999,95.879997,96.410004,88.044899,2558100
1/11/2017,96.489998,96.949997,95.610001,95.669998,87.369095,1590700
1/12/2017,95.389999,95.720001,94.849998,95.43,87.14991,2101400
1/13/2017,96.120003,97.790001,95.870003,97.620003,89.149918,1608400
1/17/2017,97.529999,98.839996,97.529999,97.910004,89.414757,1339400
1/18/2017,98,99.220001,97.93,98.199997,89.679565,1138500
1/19/2017,97.989998,98.470001,97.419998,97.540001,89.076851,993600
1/20/2017,97.959999,98.139999,97.139999,97.620003,89.149918,908200
1/23/2017,97.059998,97.629997,95.839996,96.190002,87.843971,1698100
1/24/2017,96.190002,97.269997,94.5,96.879997,88.474106,2209300
1/25/2017,97.300003,97.849998,96.690002,96.989998,88.574554,2238900
1/26/2017,97.089996,97.440002,95.93,96.040001,87.707001,1305000
1/27/2017,95.989998,96.459999,95.18,95.349998,87.076859,1017400
1/30/2017,95.510002,95.540001,94.419998,95.470001,87.18644,1179300
1/31/2017,95.239998,96.690002,94.910004,96.519997,88.145348,1299300
2/1/2017,96.349998,96.980003,95.660004,96.419998,88.054016,1300400
